iteration=0
('C', 0, 0, 'D', 0):NONE=[0]
('W', 0, 1, 'R', 100):RIGHT=[-380.4914412634054]
('W', 0, 2, 'D', 0):NONE=[0]
('W', 0, 2, 'D', 25):RIGHT=[-69.71042454105563]
('W', 0, 2, 'D', 50):RIGHT=[-158.779471382787]
('W', 0, 2, 'D', 75):RIGHT=[-283.69921099980945]
('W', 0, 2, 'D', 100):RIGHT=[-330.5171120629928]
('W', 0, 2, 'R', 0):NONE=[0]
('W', 0, 2, 'R', 25):SHOOT=[-81.47118948245385]
('W', 0, 2, 'R', 50):STAY=[-196.5260984179463]
('W', 0, 2, 'R', 75):SHOOT=[-311.2071521641868]
('W', 0, 2, 'R', 100):RIGHT=[-356.54390700184337]
('W', 0, 3, 'D', 0):NONE=[0]
('W', 0, 3, 'D', 25):SHOOT=[-61.234086130349844]
('W', 0, 3, 'D', 50):RIGHT=[-146.18314824884376]
('W', 0, 3, 'D', 75):RIGHT=[-226.4877630117208]
('W', 0, 3, 'D', 100):RIGHT=[-323.81961640721397]
('W', 0, 3, 'R', 0):NONE=[0]
('W', 0, 3, 'R', 25):SHOOT=[-63.87459865947662]
('W', 0, 3, 'R', 50):SHOOT=[-171.1861066999519]
('W', 0, 3, 'R', 75):STAY=[-262.93737905205097]
('W', 0, 3, 'R', 100):SHOOT=[-349.1960181270441]
('W', 1, 0, 'D', 0):NONE=[0]
('W', 1, 0, 'D', 25):RIGHT=[-151.8964753582315]
('W', 1, 0, 'D', 50):RIGHT=[-236.59414514078125]
('W', 1, 0, 'D', 75):RIGHT=[-336.22142499053814]
('W', 1, 0, 'D', 100):RIGHT=[-367.3493377441542]
('W', 1, 0, 'R', 0):NONE=[0]
('W', 1, 0, 'R', 25):RIGHT=[-174.47201154123047]
('W', 1, 0, 'R', 50):RIGHT=[-269.532396769896]
('W', 1, 0, 'R', 75):RIGHT=[-352.6959978764053]
('W', 1, 0, 'R', 100):RIGHT=[-382.6608505341828]
('W', 1, 1, 'D', 0):NONE=[0]
('W', 1, 1, 'D', 25):RIGHT=[-77.99961783550717]
('W', 1, 1, 'D', 50):RIGHT=[-227.98585213764784]
('W', 1, 1, 'D', 75):RIGHT=[-289.62577301206926]
('W', 1, 1, 'D', 100):RIGHT=[-363.08477515926336]
('W', 1, 1, 'R', 0):NONE=[0]
('W', 1, 1, 'R', 25):STAY=[-116.96862703767306]
('W', 1, 1, 'R', 50):SHOOT=[-248.95635067640734]
('W', 1, 1, 'R', 75):RIGHT=[-319.537466650523]
('W', 1, 1, 'R', 100):RIGHT=[-377.25813674623953]
('W', 1, 2, 'D', 0):NONE=[0]
('W', 1, 2, 'D', 25):RIGHT=[-69.29022857999435]
('W', 1, 2, 'D', 50):RIGHT=[-158.0668233446996]
('W', 1, 2, 'D', 75):RIGHT=[-279.36933543412806]
('W', 1, 2, 'D', 100):RIGHT=[-330.3688671649036]
('W', 1, 2, 'R', 0):NONE=[0]
('W', 1, 2, 'R', 25):SHOOT=[-80.2264702782548]
('W', 1, 2, 'R', 50):STAY=[-195.83645469647143]
('W', 1, 2, 'R', 75):SHOOT=[-305.74443930985984]
('W', 1, 2, 'R', 100):RIGHT=[-356.17329475662024]
('W', 1, 3, 'D', 0):NONE=[0]
('W', 1, 3, 'D', 25):SHOOT=[-60.80056818107597]
('W', 1, 3, 'D', 50):RIGHT=[-146.1831475856804]
('W', 1, 3, 'D', 75):RIGHT=[-226.4877630117208]
('W', 1, 3, 'D', 100):RIGHT=[-323.81961635367173]
('W', 1, 3, 'R', 0):NONE=[0]
('W', 1, 3, 'R', 25):SHOOT=[-63.258035730963925]
('W', 1, 3, 'R', 50):SHOOT=[-170.46335293267487]
('W', 1, 3, 'R', 75):STAY=[-262.93737905205097]
('W', 1, 3, 'R', 100):SHOOT=[-347.81500560017025]
('W', 2, 0, 'D', 0):NONE=[0]
('W', 2, 0, 'D', 25):RIGHT=[-151.0199484492664]
('W', 2, 0, 'D', 50):RIGHT=[-232.50987445031274]
('W', 2, 0, 'D', 75):RIGHT=[-324.43595794451926]
('W', 2, 0, 'D', 100):RIGHT=[-366.48382321219583]
('W', 2, 0, 'R', 0):NONE=[0]
('W', 2, 0, 'R', 25):RIGHT=[-173.70412793603862]
('W', 2, 0, 'R', 50):RIGHT=[-259.3217200437247]
('W', 2, 0, 'R', 75):RIGHT=[-341.2820113141245]
('W', 2, 0, 'R', 100):RIGHT=[-380.49706420428697]
('W', 2, 1, 'D', 0):NONE=[0]
('W', 2, 1, 'D', 25):RIGHT=[-77.97082388869384]
('W', 2, 1, 'D', 50):RIGHT=[-225.98858125064396]
('W', 2, 1, 'D', 75):RIGHT=[-287.8621250929737]
('W', 2, 1, 'D', 100):RIGHT=[-363.0487849543382]
('W', 2, 1, 'R', 0):NONE=[0]
('W', 2, 1, 'R', 25):STAY=[-116.9410793976472]
('W', 2, 1, 'R', 50):SHOOT=[-243.47291265510032]
('W', 2, 1, 'R', 75):RIGHT=[-315.12834685278415]
('W', 2, 1, 'R', 100):RIGHT=[-377.16816123392664]
('W', 2, 2, 'D', 0):NONE=[0]
('W', 2, 2, 'D', 25):RIGHT=[-69.2831772112102]
('W', 2, 2, 'D', 50):RIGHT=[-156.88437737011975]
('W', 2, 2, 'D', 75):RIGHT=[-279.36933543404376]
('W', 2, 2, 'D', 100):RIGHT=[-330.3688671006511]
('W', 2, 2, 'R', 0):NONE=[0]
('W', 2, 2, 'R', 25):SHOOT=[-80.20580954823541]
('W', 2, 2, 'R', 50):STAY=[-194.70225541033938]
('W', 2, 2, 'R', 75):SHOOT=[-302.56134648911575]
('W', 2, 2, 'R', 100):RIGHT=[-356.173294595989]
('W', 2, 3, 'D', 0):NONE=[0]
('W', 2, 3, 'D', 25):SHOOT=[-60.79340670034287]
('W', 2, 3, 'D', 50):RIGHT=[-144.9396342126958]
('W', 2, 3, 'D', 75):RIGHT=[-226.4877630117208]
('W', 2, 3, 'D', 100):RIGHT=[-323.8196163436632]
('W', 2, 3, 'R', 0):NONE=[0]
('W', 2, 3, 'R', 25):SHOOT=[-63.24788773728146]
('W', 2, 3, 'R', 50):SHOOT=[-169.609320803515]
('W', 2, 3, 'R', 75):STAY=[-262.93737905205097]
('W', 2, 3, 'R', 100):SHOOT=[-347.42615874122936]
('E', 0, 0, 'D', 0):NONE=[0]
('E', 0, 0, 'D', 25):HIT=[-107.07528726639534]
('E', 0, 0, 'D', 50):HIT=[-150.89894544768856]
('E', 0, 0, 'D', 75):HIT=[-274.4356982400195]
('E', 0, 0, 'D', 100):HIT=[-311.29436016467105]
('E', 0, 0, 'R', 0):NONE=[0]
('E', 0, 0, 'R', 25):HIT=[-182.30981603166884]
('E', 0, 0, 'R', 50):HIT=[-283.84881695763664]
('E', 0, 0, 'R', 75):HIT=[-352.18895668912353]
('E', 0, 0, 'R', 100):HIT=[-368.8457695774314]
('E', 0, 1, 'D', 0):NONE=[0]
('E', 0, 1, 'D', 25):SHOOT=[12.86558909170059]
('E', 0, 1, 'D', 50):HIT=[-145.82360828513353]
('E', 0, 1, 'D', 75):SHOOT=[-207.28217318157724]
('E', 0, 1, 'D', 100):HIT=[-307.1310838012225]
('E', 0, 1, 'R', 0):NONE=[0]
('E', 0, 1, 'R', 25):SHOOT=[-101.41371075643858]
('E', 0, 1, 'R', 50):SHOOT=[-271.7416000097642]
('E', 0, 1, 'R', 75):SHOOT=[-338.58228118291777]
('E', 0, 1, 'R', 100):HIT=[-366.8899822683412]
('E', 0, 2, 'D', 0):NONE=[0]
('E', 0, 2, 'D', 25):SHOOT=[24.02001327592429]
('E', 0, 2, 'D', 50):SHOOT=[-45.7978315523231]
('E', 0, 2, 'D', 75):SHOOT=[-195.97362301598815]
('E', 0, 2, 'D', 100):HIT=[-257.0799884466709]
('E', 0, 2, 'R', 0):NONE=[0]
('E', 0, 2, 'R', 25):SHOOT=[-97.39191099838052]
('E', 0, 2, 'R', 50):SHOOT=[-234.95060578664544]
('E', 0, 2, 'R', 75):SHOOT=[-332.5573307507916]
('E', 0, 2, 'R', 100):HIT=[-360.8263155664939]
('E', 0, 3, 'D', 0):NONE=[0]
('E', 0, 3, 'D', 25):SHOOT=[24.98727813859993]
('E', 0, 3, 'D', 50):SHOOT=[-28.417483830327885]
('E', 0, 3, 'D', 75):SHOOT=[-116.89285080458743]
('E', 0, 3, 'D', 100):SHOOT=[-247.052955731781]
('E', 0, 3, 'R', 0):NONE=[0]
('E', 0, 3, 'R', 25):SHOOT=[-97.19205365203895]
('E', 0, 3, 'R', 50):SHOOT=[-231.3240050108248]
('E', 0, 3, 'R', 75):SHOOT=[-315.81072441612594]
('E', 0, 3, 'R', 100):HIT=[-360.22902087341816]
('E', 1, 0, 'D', 0):NONE=[0]
('E', 1, 0, 'D', 25):HIT=[-107.07528726639534]
('E', 1, 0, 'D', 50):HIT=[-150.89894544768856]
('E', 1, 0, 'D', 75):HIT=[-274.4356982400195]
('E', 1, 0, 'D', 100):HIT=[-311.29436016467105]
('E', 1, 0, 'R', 0):NONE=[0]
('E', 1, 0, 'R', 25):HIT=[-182.30981603166884]
('E', 1, 0, 'R', 50):HIT=[-283.84881695763664]
('E', 1, 0, 'R', 75):HIT=[-352.18895668912353]
('E', 1, 0, 'R', 100):HIT=[-368.8457695774314]
('E', 1, 1, 'D', 0):NONE=[0]
('E', 1, 1, 'D', 25):SHOOT=[12.86558909170059]
('E', 1, 1, 'D', 50):HIT=[-145.82360828513353]
('E', 1, 1, 'D', 75):SHOOT=[-207.28217318157724]
('E', 1, 1, 'D', 100):HIT=[-307.1310838012225]
('E', 1, 1, 'R', 0):NONE=[0]
('E', 1, 1, 'R', 25):SHOOT=[-101.41371075643858]
('E', 1, 1, 'R', 50):SHOOT=[-271.7416000097642]
('E', 1, 1, 'R', 75):SHOOT=[-338.58228118291777]
('E', 1, 1, 'R', 100):HIT=[-366.8899822683412]
('E', 1, 2, 'D', 0):NONE=[0]
('E', 1, 2, 'D', 25):SHOOT=[24.02001327592429]
('E', 1, 2, 'D', 50):SHOOT=[-45.7978315523231]
('E', 1, 2, 'D', 75):SHOOT=[-195.97362301598815]
('E', 1, 2, 'D', 100):HIT=[-257.0799884466709]
('E', 1, 2, 'R', 0):NONE=[0]
('E', 1, 2, 'R', 25):SHOOT=[-97.39191099838052]
('E', 1, 2, 'R', 50):SHOOT=[-234.95060578664544]
('E', 1, 2, 'R', 75):SHOOT=[-332.5573307507916]
('E', 1, 2, 'R', 100):HIT=[-360.8263155664939]
('E', 1, 3, 'D', 0):NONE=[0]
('E', 1, 3, 'D', 25):SHOOT=[24.98727813859993]
('E', 1, 3, 'D', 50):SHOOT=[-28.417483830327885]
('E', 1, 3, 'D', 75):SHOOT=[-116.89285080458743]
('E', 1, 3, 'D', 100):SHOOT=[-247.052955731781]
('E', 1, 3, 'R', 0):NONE=[0]
('E', 1, 3, 'R', 25):SHOOT=[-97.19205365203895]
('E', 1, 3, 'R', 50):SHOOT=[-231.3240050108248]
('E', 1, 3, 'R', 75):SHOOT=[-315.81072441612594]
('E', 1, 3, 'R', 100):HIT=[-360.22902087341816]
('E', 2, 0, 'D', 0):NONE=[0]
('E', 2, 0, 'D', 25):HIT=[-107.07528726639534]
('E', 2, 0, 'D', 50):HIT=[-150.89894544768856]
('E', 2, 0, 'D', 75):HIT=[-274.4356982400195]
('E', 2, 0, 'D', 100):HIT=[-311.29436016467105]
('E', 2, 0, 'R', 0):NONE=[0]
('E', 2, 0, 'R', 25):HIT=[-182.30981603166884]
('E', 2, 0, 'R', 50):HIT=[-283.84881695763664]
('E', 2, 0, 'R', 75):HIT=[-352.18895668912353]
('E', 2, 0, 'R', 100):HIT=[-368.8457695774314]
('E', 2, 1, 'D', 0):NONE=[0]
('E', 2, 1, 'D', 25):SHOOT=[12.86558909170059]
('E', 2, 1, 'D', 50):HIT=[-145.82360828513353]
('E', 2, 1, 'D', 75):SHOOT=[-207.28217318157724]
('E', 2, 1, 'D', 100):HIT=[-307.1310838012225]
('E', 2, 1, 'R', 0):NONE=[0]
('E', 2, 1, 'R', 25):SHOOT=[-101.41371075643858]
('E', 2, 1, 'R', 50):SHOOT=[-271.7416000097642]
('E', 2, 1, 'R', 75):SHOOT=[-338.58228118291777]
('E', 2, 1, 'R', 100):HIT=[-366.8899822683412]
('E', 2, 2, 'D', 0):NONE=[0]
('E', 2, 2, 'D', 25):SHOOT=[24.02001327592429]
('E', 2, 2, 'D', 50):SHOOT=[-45.7978315523231]
('E', 2, 2, 'D', 75):SHOOT=[-195.97362301598815]
('E', 2, 2, 'D', 100):HIT=[-257.0799884466709]
('E', 2, 2, 'R', 0):NONE=[0]
('E', 2, 2, 'R', 25):SHOOT=[-97.39191099838052]
('E', 2, 2, 'R', 50):SHOOT=[-234.95060578664544]
('E', 2, 2, 'R', 75):SHOOT=[-332.5573307507916]
('E', 2, 2, 'R', 100):HIT=[-360.8263155664939]
('E', 2, 3, 'D', 0):NONE=[0]
('E', 2, 3, 'D', 25):SHOOT=[24.98727813859993]
('E', 2, 3, 'D', 50):SHOOT=[-28.417483830327885]
('E', 2, 3, 'D', 75):SHOOT=[-116.89285080458743]
('E', 2, 3, 'D', 100):SHOOT=[-247.052955731781]
('E', 2, 3, 'R', 0):NONE=[0]
('E', 2, 3, 'R', 25):SHOOT=[-97.19205365203895]
('E', 2, 3, 'R', 50):SHOOT=[-231.3240050108248]
('E', 2, 3, 'R', 75):SHOOT=[-315.81072441612594]
('E', 2, 3, 'R', 100):HIT=[-360.22902087341816]
iteration=31
('C', 0, 0, 'D', 0):NONE=[0]
('C', 0, 0, 'D', 25):RIGHT=[-142.00007082643057]
('C', 0, 0, 'D', 50):RIGHT=[-197.3114308299285]
('C', 0, 0, 'D', 75):RIGHT=[-309.6963635799105]
('C', 0, 0, 'D', 100):RIGHT=[-342.48183740517595]
('C', 0, 0, 'R', 0):NONE=[0]
('C', 0, 0, 'R', 25):RIGHT=[-229.02753217171914]
('C', 0, 0, 'R', 50):DOWN=[-325.67780258510743]
('C', 0, 0, 'R', 75):RIGHT=[-385.7918552280585]
('C', 0, 0, 'R', 100):RIGHT=[-394.1119332657683]
('C', 0, 1, 'D', 0):NONE=[0]
('C', 0, 1, 'D', 25):RIGHT=[-29.98028060704932]
('C', 0, 1, 'D', 50):RIGHT=[-190.83619942342963]
('C', 0, 1, 'D', 75):RIGHT=[-253.30865258706353]
('C', 0, 1, 'D', 100):RIGHT=[-338.7637806311516]
('C', 0, 1, 'R', 0):NONE=[0]
('C', 0, 1, 'R', 25):SHOOT=[-182.37768819378718]
('C', 0, 1, 'R', 50):DOWN=[-322.1409052399398]
('C', 0, 1, 'R', 75):DOWN=[-368.2175644289831]
('C', 0, 1, 'R', 100):RIGHT=[-393.13501750487774]
('C', 0, 2, 'D', 0):NONE=[0]
('C', 0, 2, 'D', 25):RIGHT=[-20.262109207357742]
('C', 0, 2, 'D', 50):RIGHT=[-103.54475801278839]
('C', 0, 2, 'D', 75):RIGHT=[-243.0670741983859]
('C', 0, 2, 'D', 100):RIGHT=[-297.55142461676485]
('C', 0, 2, 'R', 0):NONE=[0]
('C', 0, 2, 'R', 25):SHOOT=[-170.77352002346953]
('C', 0, 2, 'R', 50):DOWN=[-288.049893241658]
('C', 0, 2, 'R', 75):DOWN=[-364.24184261983066]
('C', 0, 2, 'R', 100):DOWN=[-385.86031873241774]
('C', 0, 3, 'D', 0):NONE=[0]
('C', 0, 3, 'D', 25):RIGHT=[-19.44913963130832]
('C', 0, 3, 'D', 50):RIGHT=[-88.92978927836086]
('C', 0, 3, 'D', 75):RIGHT=[-176.51974910136823]
('C', 0, 3, 'D', 100):RIGHT=[-289.4184805913483]
('C', 0, 3, 'R', 0):NONE=[0]
('C', 0, 3, 'R', 25):SHOOT=[-167.88806322365096]
('C', 0, 3, 'R', 50):DOWN=[-282.6470801681324]
('C', 0, 3, 'R', 75):DOWN=[-339.7096258328154]
('C', 0, 3, 'R', 100):DOWN=[-383.2028752723735]
('C', 1, 0, 'D', 0):NONE=[0]
('C', 1, 0, 'D', 25):UP=[-117.8498607636652]
('C', 1, 0, 'D', 50):RIGHT=[-197.3114308299285]
('C', 1, 0, 'D', 75):RIGHT=[-309.6963635799105]
('C', 1, 0, 'D', 100):RIGHT=[-342.48183740517595]
('C', 1, 0, 'R', 0):NONE=[0]
('C', 1, 0, 'R', 25):UP=[-194.14856468726884]
('C', 1, 0, 'R', 50):UP=[-308.41414113004686]
('C', 1, 0, 'R', 75):UP=[-365.58656540700565]
('C', 1, 0, 'R', 100):RIGHT=[-394.1119332657683]
('C', 1, 1, 'D', 0):NONE=[0]
('C', 1, 1, 'D', 25):RIGHT=[-29.98028060704932]
('C', 1, 1, 'D', 50):UP=[-190.83466182833126]
('C', 1, 1, 'D', 75):RIGHT=[-253.30865258706353]
('C', 1, 1, 'D', 100):RIGHT=[-338.7637806311516]
('C', 1, 1, 'R', 0):NONE=[0]
('C', 1, 1, 'R', 25):SHOOT=[-173.73021923327948]
('C', 1, 1, 'R', 50):UP=[-289.7804534816049]
('C', 1, 1, 'R', 75):UP=[-354.47435446430944]
('C', 1, 1, 'R', 100):UP=[-386.796997217142]
('C', 1, 2, 'D', 0):NONE=[0]
('C', 1, 2, 'D', 25):RIGHT=[-20.262109207357742]
('C', 1, 2, 'D', 50):RIGHT=[-103.54475801278839]
('C', 1, 2, 'D', 75):RIGHT=[-243.0670741983859]
('C', 1, 2, 'D', 100):RIGHT=[-297.55142461676485]
('C', 1, 2, 'R', 0):NONE=[0]
('C', 1, 2, 'R', 25):SHOOT=[-168.63110144488073]
('C', 1, 2, 'R', 50):UP=[-284.39636414558777]
('C', 1, 2, 'R', 75):UP=[-342.1111541299508]
('C', 1, 2, 'R', 100):UP=[-385.0003294885604]
('C', 1, 3, 'D', 0):NONE=[0]
('C', 1, 3, 'D', 25):RIGHT=[-19.44913963130832]
('C', 1, 3, 'D', 50):RIGHT=[-88.92978927836086]
('C', 1, 3, 'D', 75):RIGHT=[-176.51974910136823]
('C', 1, 3, 'D', 100):RIGHT=[-289.4184805913483]
('C', 1, 3, 'R', 0):NONE=[0]
('C', 1, 3, 'R', 25):SHOOT=[-167.3576964992572]
('C', 1, 3, 'R', 50):UP=[-282.64707922687097]
('C', 1, 3, 'R', 75):DOWN=[-339.7096258328154]
('C', 1, 3, 'R', 100):DOWN=[-383.2028751963783]
('C', 2, 0, 'D', 0):NONE=[0]
('C', 2, 0, 'D', 25):UP=[-116.87307578895556]
('C', 2, 0, 'D', 50):RIGHT=[-197.3114308299285]
('C', 2, 0, 'D', 75):UP=[-297.3030214213196]
('C', 2, 0, 'D', 100):RIGHT=[-342.48183740517595]
('C', 2, 0, 'R', 0):NONE=[0]
('C', 2, 0, 'R', 25):UP=[-193.54285283770335]
('C', 2, 0, 'R', 50):UP=[-287.4755725290079]
('C', 2, 0, 'R', 75):UP=[-354.42710279060395]
('C', 2, 0, 'R', 100):UP=[-389.85517491750954]
('C', 2, 1, 'D', 0):NONE=[0]
('C', 2, 1, 'D', 25):RIGHT=[-29.98028060704932]
('C', 2, 1, 'D', 50):UP=[-189.70897227657377]
('C', 2, 1, 'D', 75):RIGHT=[-253.30865258706353]
('C', 2, 1, 'D', 100):RIGHT=[-338.7637806311516]
('C', 2, 1, 'R', 0):NONE=[0]
('C', 2, 1, 'R', 25):SHOOT=[-173.58113324660968]
('C', 2, 1, 'R', 50):UP=[-282.70785056790095]
('C', 2, 1, 'R', 75):UP=[-345.44175787978656]
('C', 2, 1, 'R', 100):UP=[-386.5843445874493]
('C', 2, 2, 'D', 0):NONE=[0]
('C', 2, 2, 'D', 25):RIGHT=[-20.262109207357742]
('C', 2, 2, 'D', 50):RIGHT=[-103.54475801278839]
('C', 2, 2, 'D', 75):RIGHT=[-243.0670741983859]
('C', 2, 2, 'D', 100):RIGHT=[-297.55142461676485]
('C', 2, 2, 'R', 0):NONE=[0]
('C', 2, 2, 'R', 25):SHOOT=[-168.59446240608045]
('C', 2, 2, 'R', 50):UP=[-278.28920902023845]
('C', 2, 2, 'R', 75):UP=[-342.1111541298748]
('C', 2, 2, 'R', 100):UP=[-385.0003293980161]
('C', 2, 3, 'D', 0):NONE=[0]
('C', 2, 3, 'D', 25):RIGHT=[-19.44913963130832]
('C', 2, 3, 'D', 50):RIGHT=[-88.92978927836086]
('C', 2, 3, 'D', 75):RIGHT=[-176.51974910136823]
('C', 2, 3, 'D', 100):RIGHT=[-289.4184805913483]
('C', 2, 3, 'R', 0):NONE=[0]
('C', 2, 3, 'R', 25):SHOOT=[-167.3487073889864]
('C', 2, 3, 'R', 50):UP=[-276.2199973011798]
('C', 2, 3, 'R', 75):DOWN=[-339.7096258328154]
('C', 2, 3, 'R', 100):DOWN=[-383.2028751821727]
('N', 0, 0, 'D', 0):NONE=[0]
('N', 0, 0, 'D', 25):DOWN=[-173.01934901454706]
('N', 0, 0, 'D', 50):DOWN=[-234.80369635794483]
('N', 0, 0, 'D', 75):DOWN=[-337.5770062429958]
('N', 0, 0, 'D', 100):DOWN=[-365.8899359864186]
('N', 0, 0, 'R', 0):NONE=[0]
('N', 0, 0, 'R', 25):DOWN=[-198.44699949932695]
('N', 0, 0, 'R', 50):STAY=[-262.3722532184485]
('N', 0, 0, 'R', 75):DOWN=[-360.3201006950622]
('N', 0, 0, 'R', 100):DOWN=[-381.5762981873371]
('N', 0, 1, 'D', 0):NONE=[0]
('N', 0, 1, 'D', 25):DOWN=[-72.55131175755544]
('N', 0, 1, 'D', 50):DOWN=[-228.93693640362]
('N', 0, 1, 'D', 75):DOWN=[-288.1063302820868]
('N', 0, 1, 'D', 100):DOWN=[-362.71175846759314]
('N', 0, 1, 'R', 0):NONE=[0]
('N', 0, 1, 'R', 25):STAY=[-99.28406965042086]
('N', 0, 1, 'R', 50):STAY=[-256.0205976095294]
('N', 0, 1, 'R', 75):STAY=[-315.38532772686636]
('N', 0, 1, 'R', 100):DOWN=[-379.17505887135474]
('N', 0, 2, 'D', 0):NONE=[0]
('N', 0, 2, 'D', 25):DOWN=[-62.56065175859689]
('N', 0, 2, 'D', 50):DOWN=[-151.17040810281412]
('N', 0, 2, 'D', 75):DOWN=[-279.08289840209807]
('N', 0, 2, 'D', 100):DOWN=[-327.5134036291937]
('N', 0, 2, 'R', 0):NONE=[0]
('N', 0, 2, 'R', 25):STAY=[-90.01239060631166]
('N', 0, 2, 'R', 50):STAY=[-181.64416336462895]
('N', 0, 2, 'R', 75):STAY=[-306.8259468221329]
('N', 0, 2, 'R', 100):STAY=[-353.3536519319586]
('N', 0, 3, 'D', 0):NONE=[0]
('N', 0, 3, 'D', 25):DOWN=[-61.40159349777806]
('N', 0, 3, 'D', 50):DOWN=[-138.19885826213286]
('N', 0, 3, 'D', 75):DOWN=[-220.08305511405948]
('N', 0, 3, 'D', 100):DOWN=[-320.45365367641625]
('N', 0, 3, 'R', 0):NONE=[0]
('N', 0, 3, 'R', 25):STAY=[-89.01445952908267]
('N', 0, 3, 'R', 50):STAY=[-169.46802359245567]
('N', 0, 3, 'R', 75):STAY=[-251.51309756021556]
('N', 0, 3, 'R', 100):STAY=[-347.0214093365814]
('N', 1, 0, 'D', 0):NONE=[0]
('N', 1, 0, 'D', 25):CRAFT=[-92.41175472595661]
('N', 1, 0, 'D', 50):CRAFT=[-212.6568937027441]
('N', 1, 0, 'D', 75):CRAFT=[-298.29575476240825]
('N', 1, 0, 'D', 100):CRAFT=[-365.5697737267609]
('N', 1, 0, 'R', 0):NONE=[0]
('N', 1, 0, 'R', 25):CRAFT=[-100.52438674731263]
('N', 1, 0, 'R', 50):CRAFT=[-221.27232519308737]
('N', 1, 0, 'R', 75):CRAFT=[-306.63076689262203]
('N', 1, 0, 'R', 100):CRAFT=[-371.8836708292592]
('N', 1, 1, 'D', 0):NONE=[0]
('N', 1, 1, 'D', 25):DOWN=[-71.09446712411504]
('N', 1, 1, 'D', 50):CRAFT=[-169.97236074494364]
('N', 1, 1, 'D', 75):CRAFT=[-273.7405980242622]
('N', 1, 1, 'D', 100):CRAFT=[-346.6912415818509]
('N', 1, 1, 'R', 0):NONE=[0]
('N', 1, 1, 'R', 25):CRAFT=[-95.36442229011462]
('N', 1, 1, 'R', 50):CRAFT=[-179.18587014002298]
('N', 1, 1, 'R', 75):CRAFT=[-282.54032193997676]
('N', 1, 1, 'R', 100):CRAFT=[-354.4575466724759]
('N', 1, 2, 'D', 0):NONE=[0]
('N', 1, 2, 'D', 25):DOWN=[-62.20000238600913]
('N', 1, 2, 'D', 50):DOWN=[-150.55697786022637]
('N', 1, 2, 'D', 75):CRAFT=[-244.87012748919085]
('N', 1, 2, 'D', 100):DOWN=[-327.37712967193625]
('N', 1, 2, 'R', 0):NONE=[0]
('N', 1, 2, 'R', 25):STAY=[-89.7510667022095]
('N', 1, 2, 'R', 50):CRAFT=[-172.94928534239097]
('N', 1, 2, 'R', 75):CRAFT=[-254.22680257271008]
('N', 1, 2, 'R', 100):CRAFT=[-351.20094969345513]
('N', 1, 3, 'D', 0):NONE=[0]
('N', 1, 3, 'D', 25):DOWN=[-61.312391147694264]
('N', 1, 3, 'D', 50):DOWN=[-138.19885796195283]
('N', 1, 3, 'D', 75):DOWN=[-220.08305511405948]
('N', 1, 3, 'D', 100):DOWN=[-320.45365365218044]
('N', 1, 3, 'R', 0):NONE=[0]
('N', 1, 3, 'R', 25):STAY=[-88.94991114471162]
('N', 1, 3, 'R', 50):STAY=[-169.46802241186344]
('N', 1, 3, 'R', 75):STAY=[-251.51309756015087]
('N', 1, 3, 'R', 100):STAY=[-347.0214092402959]
('N', 2, 0, 'D', 0):NONE=[0]
('N', 2, 0, 'D', 25):CRAFT=[-91.31786738640122]
('N', 2, 0, 'D', 50):CRAFT=[-180.9034950834658]
('N', 2, 0, 'D', 75):CRAFT=[-276.3008236706826]
('N', 2, 0, 'D', 100):CRAFT=[-356.581583596623]
('N', 2, 0, 'R', 0):NONE=[0]
('N', 2, 0, 'R', 25):CRAFT=[-99.07877895165434]
('N', 2, 0, 'R', 50):CRAFT=[-186.02148528781626]
('N', 2, 0, 'R', 75):CRAFT=[-279.98627676529935]
('N', 2, 0, 'R', 100):CRAFT=[-361.3930911181997]
('N', 2, 1, 'D', 0):NONE=[0]
('N', 2, 1, 'D', 25):DOWN=[-71.06955257773086]
('N', 2, 1, 'D', 50):CRAFT=[-168.87064836064462]
('N', 2, 1, 'D', 75):CRAFT=[-254.98330975787067]
('N', 2, 1, 'D', 100):CRAFT=[-346.43853827075753]
('N', 2, 1, 'R', 0):NONE=[0]
('N', 2, 1, 'R', 25):CRAFT=[-95.1727327086598]
('N', 2, 1, 'R', 50):CRAFT=[-176.88544841277576]
('N', 2, 1, 'R', 75):CRAFT=[-261.0534777335676]
('N', 2, 1, 'R', 100):CRAFT=[-353.9202000452508]
('N', 2, 2, 'D', 0):NONE=[0]
('N', 2, 2, 'D', 25):DOWN=[-62.193889791025]
('N', 2, 2, 'D', 50):DOWN=[-149.53518506267505]
('N', 2, 2, 'D', 75):CRAFT=[-244.8701274891604]
('N', 2, 2, 'D', 100):DOWN=[-327.37712964296827]
('N', 2, 2, 'R', 0):NONE=[0]
('N', 2, 2, 'R', 25):STAY=[-89.74671650860678]
('N', 2, 2, 'R', 50):CRAFT=[-172.94928395345895]
('N', 2, 2, 'R', 75):CRAFT=[-254.22680257263403]
('N', 2, 2, 'R', 100):CRAFT=[-351.200949580178]
('N', 2, 3, 'D', 0):NONE=[0]
('N', 2, 3, 'D', 25):DOWN=[-61.3108942302435]
('N', 2, 3, 'D', 50):DOWN=[-137.12390635004905]
('N', 2, 3, 'D', 75):DOWN=[-220.08305511405948]
('N', 2, 3, 'D', 100):DOWN=[-320.45365364765007]
