iteration=0
('C', 0, 0, 'D', 0):NONE=[0]
('E', 2, 2, 'D', 75):HIT=[-24.886687500000008]
('E', 2, 2, 'D', 100):HIT=[-26.913000000000004]
('C', 2, 2, 'R', 0):NONE=[0]
('C', 2, 2, 'R', 25):SHOOT=[-31.905859375]
('C', 2, 2, 'R', 50):HIT=[-45.618359375]
('C', 2, 2, 'R', 75):UP=[-46.680078124999994]
('C', 2, 2, 'R', 100):UP=[-46.688281249999996]
('N', 2, 2, 'R', 0):NONE=[0]
('N', 2, 2, 'R', 25):DOWN=[-22.6715625]
('N', 2, 2, 'R', 50):CRAFT=[-26.21328125]
('N', 2, 2, 'R', 75):CRAFT=[-26.25]
('N', 2, 2, 'R', 100):CRAFT=[-26.25]
('S', 2, 2, 'R', 0):NONE=[0]
('S', 2, 2, 'R', 25):UP=[-22.6715625]
('S', 2, 2, 'R', 50):GATHER=[-26.21328125]
('S', 2, 2, 'R', 75):GATHER=[-26.25]
('S', 2, 2, 'R', 100):GATHER=[-26.25]
('W', 2, 2, 'R', 0):NONE=[0]
('W', 2, 2, 'R', 25):SHOOT=[-9.609375]
('W', 2, 2, 'R', 50):SHOOT=[-25.37890625]
('W', 2, 2, 'R', 75):SHOOT=[-26.24609375]
('W', 2, 2, 'R', 100):SHOOT=[-26.25]
('E', 2, 2, 'R', 0):NONE=[0]
('E', 2, 2, 'R', 25):SHOOT=[-19.36484375]
('E', 2, 2, 'R', 50):HIT=[-42.29375]
('E', 2, 2, 'R', 75):HIT=[-48.36171875]
('E', 2, 2, 'R', 100):LEFT=[-48.865625]
('C', 2, 3, 'D', 0):NONE=[0]
('C', 2, 3, 'D', 25):SHOOT=[4.703906249999999]
('C', 2, 3, 'D', 50):HIT=[-20.479593750000003]
('C', 2, 3, 'D', 75):UP=[-26.383781250000002]
('C', 2, 3, 'D', 100):UP=[-26.4343125]
('N', 2, 3, 'D', 0):NONE=[0]
('N', 2, 3, 'D', 25):DOWN=[-19.883250000000004]
('N', 2, 3, 'D', 50):DOWN=[-25.872671874999998]
('N', 2, 3, 'D', 75):CRAFT=[-26.25]
('N', 2, 3, 'D', 100):CRAFT=[-26.25]
('S', 2, 3, 'D', 0):NONE=[0]
('S', 2, 3, 'D', 25):UP=[-19.883250000000004]
('S', 2, 3, 'D', 50):UP=[-25.872671874999998]
('S', 2, 3, 'D', 75):GATHER=[-26.250000000000004]
('S', 2, 3, 'D', 100):GATHER=[-26.250000000000004]
('W', 2, 3, 'D', 0):NONE=[0]
('W', 2, 3, 'D', 25):SHOOT=[-9.169921875000002]
('W', 2, 3, 'D', 50):SHOOT=[-25.09765625]
('W', 2, 3, 'D', 75):SHOOT=[-26.201171875]
('W', 2, 3, 'D', 100):SHOOT=[-26.25]
('E', 2, 3, 'D', 0):NONE=[0]
('E', 2, 3, 'D', 25):SHOOT=[25.413406249999998]
('E', 2, 3, 'D', 50):HIT=[-13.720000000000002]
('E', 2, 3, 'D', 75):HIT=[-24.886687500000008]
('E', 2, 3, 'D', 100):HIT=[-26.913000000000004]
('C', 2, 3, 'R', 0):NONE=[0]
('C', 2, 3, 'R', 25):SHOOT=[-31.866796875]
('C', 2, 3, 'R', 50):HIT=[-45.618359375]
('C', 2, 3, 'R', 75):UP=[-46.680078124999994]
('C', 2, 3, 'R', 100):UP=[-46.688281249999996]
('N', 2, 3, 'R', 0):NONE=[0]
('N', 2, 3, 'R', 25):DOWN=[-22.6715625]
('N', 2, 3, 'R', 50):CRAFT=[-26.21328125]
('N', 2, 3, 'R', 75):CRAFT=[-26.25]
('N', 2, 3, 'R', 100):CRAFT=[-26.25]
('S', 2, 3, 'R', 0):NONE=[0]
('S', 2, 3, 'R', 25):UP=[-22.6715625]
('S', 2, 3, 'R', 50):GATHER=[-26.21328125]
('S', 2, 3, 'R', 75):GATHER=[-26.25]
('S', 2, 3, 'R', 100):GATHER=[-26.25]
('W', 2, 3, 'R', 0):NONE=[0]
('W', 2, 3, 'R', 25):SHOOT=[-9.169921875]
('W', 2, 3, 'R', 50):SHOOT=[-25.09765625]
('W', 2, 3, 'R', 75):SHOOT=[-26.201171875]
('W', 2, 3, 'R', 100):SHOOT=[-26.25]
('E', 2, 3, 'R', 0):NONE=[0]
('E', 2, 3, 'R', 25):SHOOT=[-19.362109375]
('E', 2, 3, 'R', 50):HIT=[-42.29375]
('E', 2, 3, 'R', 75):HIT=[-48.36171875]
('E', 2, 3, 'R', 100):LEFT=[-48.865625]
iteration=3
('C', 0, 0, 'D', 0):NONE=[0]
('C', 0, 0, 'D', 25):HIT=[-20.698512421875005]
('C', 0, 0, 'D', 50):HIT=[-20.739153046875003]
('C', 0, 0, 'D', 75):DOWN=[-26.7516321875]
('C', 0, 0, 'D', 100):DOWN=[-26.7520071875]
('N', 0, 0, 'D', 0):NONE=[0]
('N', 0, 0, 'D', 25):DOWN=[-26.096528398437503]
('N', 0, 0, 'D', 50):DOWN=[-26.149114335937504]
('N', 0, 0, 'D', 75):STAY=[-26.810648750000006]
('N', 0, 0, 'D', 100):STAY=[-26.811023750000004]
('S', 0, 0, 'D', 0):NONE=[0]
('S', 0, 0, 'D', 25):UP=[-26.096528398437503]
('S', 0, 0, 'D', 50):UP=[-26.149114335937504]
('S', 0, 0, 'D', 75):GATHER=[-26.562500000000004]
('S', 0, 0, 'D', 100):GATHER=[-26.562500000000004]
('W', 0, 0, 'D', 0):NONE=[0]
('W', 0, 0, 'D', 25):RIGHT=[-26.33168046875]
('W', 0, 0, 'D', 50):RIGHT=[-26.376836718750003]
('W', 0, 0, 'D', 75):STAY=[-26.5625]
('W', 0, 0, 'D', 100):STAY=[-26.5625]
('E', 0, 0, 'D', 0):NONE=[0]
('E', 0, 0, 'D', 25):HIT=[-13.811200000000003]
('E', 0, 0, 'D', 50):HIT=[-13.886950000000002]
('E', 0, 0, 'D', 75):HIT=[-27.211505000000002]
('E', 0, 0, 'D', 100):HIT=[-27.232442500000005]
('C', 0, 0, 'R', 0):NONE=[0]
('C', 0, 0, 'R', 25):HIT=[-45.1030693359375]
('C', 0, 0, 'R', 50):HIT=[-45.9363544921875]
('C', 0, 0, 'R', 75):DOWN=[-47.00958203125]
('C', 0, 0, 'R', 100):DOWN=[-47.00958203125]
('N', 0, 0, 'R', 0):NONE=[0]
('N', 0, 0, 'R', 25):STAY=[-26.55499873046875]
('N', 0, 0, 'R', 50):STAY=[-26.59400263671875]
('N', 0, 0, 'R', 75):STAY=[-27.074323437500002]
('N', 0, 0, 'R', 100):STAY=[-27.074557812500004]
('S', 0, 0, 'R', 0):NONE=[0]
('S', 0, 0, 'R', 25):GATHER=[-26.506251953125]
('S', 0, 0, 'R', 50):GATHER=[-26.510744140625]
('S', 0, 0, 'R', 75):GATHER=[-26.5625]
('S', 0, 0, 'R', 100):GATHER=[-26.5625]
('W', 0, 0, 'R', 0):NONE=[0]
('W', 0, 0, 'R', 25):STAY=[-26.5364453125]
('W', 0, 0, 'R', 50):STAY=[-26.5403515625]
('W', 0, 0, 'R', 75):STAY=[-26.5625]
('W', 0, 0, 'R', 100):STAY=[-26.5625]
('E', 0, 0, 'R', 0):NONE=[0]
('E', 0, 0, 'R', 25):HIT=[-40.775]
('E', 0, 0, 'R', 50):HIT=[-42.5919375]
('E', 0, 0, 'R', 75):LEFT=[-49.20016015625]
('E', 0, 0, 'R', 100):LEFT=[-49.20016015625]
('C', 0, 1, 'D', 0):NONE=[0]
('C', 0, 1, 'D', 25):SHOOT=[1.8341597656249995]
('C', 0, 1, 'D', 50):HIT=[-20.739153046875003]
('C', 0, 1, 'D', 75):LEFT=[-26.687261640625007]
('C', 0, 1, 'D', 100):DOWN=[-26.7520071875]
('N', 0, 1, 'D', 0):NONE=[0]
('N', 0, 1, 'D', 25):DOWN=[-20.4633294921875]
('N', 0, 1, 'D', 50):DOWN=[-26.149114335937504]
('N', 0, 1, 'D', 75):STAY=[-26.737312695312504]
('N', 0, 1, 'D', 100):STAY=[-26.811023750000004]
('S', 0, 1, 'D', 0):NONE=[0]
('S', 0, 1, 'D', 25):UP=[-20.4633294921875]
('S', 0, 1, 'D', 50):UP=[-26.149114335937504]
('S', 0, 1, 'D', 75):GATHER=[-26.562500000000004]
('S', 0, 1, 'D', 100):GATHER=[-26.562500000000004]
('W', 0, 1, 'D', 0):NONE=[0]
('W', 0, 1, 'D', 25):SHOOT=[-12.392367187500003]
('W', 0, 1, 'D', 50):RIGHT=[-26.376836718750003]
('W', 0, 1, 'D', 75):SHOOT=[-26.554226562500002]
('W', 0, 1, 'D', 100):SHOOT=[-26.5625]
('E', 0, 1, 'D', 0):NONE=[0]
('E', 0, 1, 'D', 25):SHOOT=[24.5236]
('E', 0, 1, 'D', 50):HIT=[-13.886950000000002]
('E', 0, 1, 'D', 75):HIT=[-25.136516250000007]
('E', 0, 1, 'D', 100):HIT=[-27.232442500000005]
('C', 0, 1, 'R', 0):NONE=[0]
('C', 0, 1, 'R', 25):SHOOT=[-32.8616826171875]
('C', 0, 1, 'R', 50):HIT=[-45.9363544921875]
('C', 0, 1, 'R', 75):LEFT=[-46.999821289062496]
('C', 0, 1, 'R', 100):DOWN=[-47.00958203125]
('N', 0, 1, 'R', 0):NONE=[0]
('N', 0, 1, 'R', 25):DOWN=[-23.167154785156253]
('N', 0, 1, 'R', 50):STAY=[-26.59400263671875]
('N', 0, 1, 'R', 75):STAY=[-27.01847216796875]
('N', 0, 1, 'R', 100):STAY=[-27.074557812500004]
('S', 0, 1, 'R', 0):NONE=[0]
('S', 0, 1, 'R', 25):UP=[-23.167154785156253]
('S', 0, 1, 'R', 50):GATHER=[-26.510744140625]
('S', 0, 1, 'R', 75):GATHER=[-26.5625]
('S', 0, 1, 'R', 100):GATHER=[-26.5625]
('W', 0, 1, 'R', 0):NONE=[0]
('W', 0, 1, 'R', 25):SHOOT=[-12.402333984375]
('W', 0, 1, 'R', 50):SHOOT=[-26.539375]
('W', 0, 1, 'R', 75):SHOOT=[-26.556962890625]
('W', 0, 1, 'R', 100):SHOOT=[-26.5625]
('E', 0, 1, 'R', 0):NONE=[0]
('E', 0, 1, 'R', 25):SHOOT=[-19.7225]
('E', 0, 1, 'R', 50):HIT=[-42.5919375]
('E', 0, 1, 'R', 75):HIT=[-48.691390625000004]
('E', 0, 1, 'R', 100):LEFT=[-49.20016015625]
('C', 0, 2, 'D', 0):NONE=[0]
('C', 0, 2, 'D', 25):SHOOT=[4.3809394531249986]
('C', 0, 2, 'D', 50):HIT=[-20.739153046875003]
('C', 0, 2, 'D', 75):LEFT=[-26.686210000000006]
('C', 0, 2, 'D', 100):DOWN=[-26.7520071875]
('N', 0, 2, 'D', 0):NONE=[0]
('N', 0, 2, 'D', 25):DOWN=[-19.980580664062504]
('N', 0, 2, 'D', 50):DOWN=[-26.149114335937504]
('N', 0, 2, 'D', 75):STAY=[-26.736261054687503]
('N', 0, 2, 'D', 100):STAY=[-26.811023750000004]
('S', 0, 2, 'D', 0):NONE=[0]
('S', 0, 2, 'D', 25):UP=[-19.980580664062504]
('S', 0, 2, 'D', 50):UP=[-26.149114335937504]
('S', 0, 2, 'D', 75):GATHER=[-26.562500000000004]
('S', 0, 2, 'D', 100):GATHER=[-26.562500000000004]
('W', 0, 2, 'D', 0):NONE=[0]
('W', 0, 2, 'D', 25):SHOOT=[-9.781904296875004]
('W', 0, 2, 'D', 50):SHOOT=[-25.657689453125005]
('W', 0, 2, 'D', 75):SHOOT=[-26.553142578125005]
('W', 0, 2, 'D', 100):SHOOT=[-26.562138671875]
('E', 0, 2, 'D', 0):NONE=[0]
('E', 0, 2, 'D', 25):SHOOT=[25.392715625]
('E', 0, 2, 'D', 50):HIT=[-13.886950000000002]
('E', 0, 2, 'D', 75):HIT=[-25.094124687500006]
('E', 0, 2, 'D', 100):HIT=[-27.232442500000005]
('C', 0, 2, 'R', 0):NONE=[0]
('C', 0, 2, 'R', 25):SHOOT=[-32.1004521484375]
('C', 0, 2, 'R', 50):HIT=[-45.9363544921875]
('C', 0, 2, 'R', 75):LEFT=[-46.99971875]
('C', 0, 2, 'R', 100):DOWN=[-47.00958203125]
('N', 0, 2, 'R', 0):NONE=[0]
('N', 0, 2, 'R', 25):DOWN=[-22.80267919921875]
('N', 0, 2, 'R', 50):STAY=[-26.59400263671875]
('N', 0, 2, 'R', 75):STAY=[-27.01773798828125]
('N', 0, 2, 'R', 100):STAY=[-27.074557812500004]
('S', 0, 2, 'R', 0):NONE=[0]
('S', 0, 2, 'R', 25):UP=[-22.80267919921875]
('S', 0, 2, 'R', 50):GATHER=[-26.510744140625]
('S', 0, 2, 'R', 75):GATHER=[-26.5625]
('S', 0, 2, 'R', 100):GATHER=[-26.5625]
('W', 0, 2, 'R', 0):NONE=[0]
('W', 0, 2, 'R', 25):SHOOT=[-9.7822998046875]
('W', 0, 2, 'R', 50):SHOOT=[-25.6660302734375]
('W', 0, 2, 'R', 75):SHOOT=[-26.556010742187503]
('W', 0, 2, 'R', 100):SHOOT=[-26.5621826171875]
('E', 0, 2, 'R', 0):NONE=[0]
('E', 0, 2, 'R', 25):SHOOT=[-19.4602734375]
('E', 0, 2, 'R', 50):HIT=[-42.5919375]
('E', 0, 2, 'R', 75):HIT=[-48.68441796875]
('E', 0, 2, 'R', 100):LEFT=[-49.20016015625]
('C', 0, 3, 'D', 0):NONE=[0]
('C', 0, 3, 'D', 25):SHOOT=[4.648681640624998]
('C', 0, 3, 'D', 50):HIT=[-20.739153046875003]
('C', 0, 3, 'D', 75):LEFT=[-26.6770625390625]
('C', 0, 3, 'D', 100):DOWN=[-26.7520071875]
('N', 0, 3, 'D', 0):NONE=[0]
('N', 0, 3, 'D', 25):DOWN=[-19.9374884375]
('N', 0, 3, 'D', 50):DOWN=[-26.149114335937504]
('N', 0, 3, 'D', 75):STAY=[-26.736261054687503]
('N', 0, 3, 'D', 100):STAY=[-26.811023750000004]
('S', 0, 3, 'D', 0):NONE=[0]
('S', 0, 3, 'D', 25):UP=[-19.9374884375]
('S', 0, 3, 'D', 50):UP=[-26.149114335937504]
('S', 0, 3, 'D', 75):GATHER=[-26.562500000000004]
('S', 0, 3, 'D', 100):GATHER=[-26.562500000000004]
('W', 0, 3, 'D', 0):NONE=[0]
('W', 0, 3, 'D', 25):SHOOT=[-9.301757812500002]
('W', 0, 3, 'D', 50):SHOOT=[-25.358076171875002]
('W', 0, 3, 'D', 75):SHOOT=[-26.506621093750006]
('W', 0, 3, 'D', 100):SHOOT=[-26.562138671875]
('E', 0, 3, 'D', 0):NONE=[0]
('E', 0, 3, 'D', 25):SHOOT=[25.41110703125]
('E', 0, 3, 'D', 50):HIT=[-13.886950000000002]
('E', 0, 3, 'D', 75):HIT=[-25.093423593750007]
('E', 0, 3, 'D', 100):HIT=[-27.232442500000005]
('C', 0, 3, 'R', 0):NONE=[0]
('C', 0, 3, 'R', 25):SHOOT=[-32.0540654296875]
('C', 0, 3, 'R', 50):HIT=[-45.9363544921875]
('C', 0, 3, 'R', 75):LEFT=[-46.994945800781245]
('C', 0, 3, 'R', 100):DOWN=[-47.00958203125]
('N', 0, 3, 'R', 0):NONE=[0]
('N', 0, 3, 'R', 25):DOWN=[-22.772595312500002]
('N', 0, 3, 'R', 50):STAY=[-26.59400263671875]
('N', 0, 3, 'R', 75):STAY=[-27.01773798828125]
('N', 0, 3, 'R', 100):STAY=[-27.074557812500004]
('S', 0, 3, 'R', 0):NONE=[0]
('S', 0, 3, 'R', 25):UP=[-22.772595312500002]
('S', 0, 3, 'R', 50):GATHER=[-26.510744140625]
('S', 0, 3, 'R', 75):GATHER=[-26.5625]
('S', 0, 3, 'R', 100):GATHER=[-26.5625]
('W', 0, 3, 'R', 0):NONE=[0]
('W', 0, 3, 'R', 25):SHOOT=[-9.3017578125]
('W', 0, 3, 'R', 50):SHOOT=[-25.3584716796875]
('W', 0, 3, 'R', 75):SHOOT=[-26.506884765625003]
('W', 0, 3, 'R', 100):SHOOT=[-26.5621826171875]
('E', 0, 3, 'R', 0):NONE=[0]
('E', 0, 3, 'R', 25):SHOOT=[-19.457060546875]
('E', 0, 3, 'R', 50):HIT=[-42.5919375]
('E', 0, 3, 'R', 75):HIT=[-48.684349609375005]
('E', 0, 3, 'R', 100):LEFT=[-49.20016015625]
('C', 1, 0, 'D', 0):NONE=[0]
('C', 1, 0, 'D', 25):HIT=[-20.698512421875005]
('C', 1, 0, 'D', 50):HIT=[-20.739153046875003]
('C', 1, 0, 'D', 75):DOWN=[-26.7516321875]
('C', 1, 0, 'D', 100):DOWN=[-26.7520071875]
('N', 1, 0, 'D', 0):NONE=[0]
('N', 1, 0, 'D', 25):CRAFT=[-25.1617693359375]
('N', 1, 0, 'D', 50):DOWN=[-26.149114335937504]
('N', 1, 0, 'D', 75):CRAFT=[-26.61993828125]
('N', 1, 0, 'D', 100):CRAFT=[-26.63193125]
('S', 1, 0, 'D', 0):NONE=[0]
('S', 1, 0, 'D', 25):UP=[-26.096528398437503]
('S', 1, 0, 'D', 50):UP=[-26.149114335937504]
('S', 1, 0, 'D', 75):GATHER=[-26.562500000000004]
('S', 1, 0, 'D', 100):GATHER=[-26.562500000000004]
('W', 1, 0, 'D', 0):NONE=[0]
('W', 1, 0, 'D', 25):RIGHT=[-26.33168046875]
('W', 1, 0, 'D', 50):RIGHT=[-26.376836718750003]
('W', 1, 0, 'D', 75):STAY=[-26.5625]
('W', 1, 0, 'D', 100):STAY=[-26.5625]
('E', 1, 0, 'D', 0):NONE=[0]
('E', 1, 0, 'D', 25):HIT=[-13.811200000000003]
('E', 1, 0, 'D', 50):HIT=[-13.886950000000002]
('E', 1, 0, 'D', 75):HIT=[-27.211505000000002]
('E', 1, 0, 'D', 100):HIT=[-27.232442500000005]
('C', 1, 0, 'R', 0):NONE=[0]
('C', 1, 0, 'R', 25):HIT=[-45.1030693359375]
('C', 1, 0, 'R', 50):HIT=[-45.9363544921875]
('C', 1, 0, 'R', 75):DOWN=[-47.00958203125]
('C', 1, 0, 'R', 100):DOWN=[-47.00958203125]
('N', 1, 0, 'R', 0):NONE=[0]
('N', 1, 0, 'R', 25):CRAFT=[-25.366768066406248]
('N', 1, 0, 'R', 50):CRAFT=[-26.522052734375]
('N', 1, 0, 'R', 75):CRAFT=[-26.640388671875]
('N', 1, 0, 'R', 100):CRAFT=[-26.651421875]
('S', 1, 0, 'R', 0):NONE=[0]
('S', 1, 0, 'R', 25):GATHER=[-26.506251953125]
('S', 1, 0, 'R', 50):GATHER=[-26.510744140625]
('S', 1, 0, 'R', 75):GATHER=[-26.5625]
('S', 1, 0, 'R', 100):GATHER=[-26.5625]
('W', 1, 0, 'R', 0):NONE=[0]
('W', 1, 0, 'R', 25):STAY=[-26.5364453125]
('W', 1, 0, 'R', 50):STAY=[-26.5403515625]
('W', 1, 0, 'R', 75):STAY=[-26.5625]
('W', 1, 0, 'R', 100):STAY=[-26.5625]
('E', 1, 0, 'R', 0):NONE=[0]
('E', 1, 0, 'R', 25):HIT=[-40.775]
('E', 1, 0, 'R', 50):HIT=[-42.5919375]
('E', 1, 0, 'R', 75):LEFT=[-49.20016015625]
('E', 1, 0, 'R', 100):LEFT=[-49.20016015625]
('C', 1, 1, 'D', 0):NONE=[0]
('C', 1, 1, 'D', 25):SHOOT=[1.8341597656249995]
('C', 1, 1, 'D', 50):HIT=[-20.739153046875003]
('C', 1, 1, 'D', 75):LEFT=[-26.687261640625007]
('C', 1, 1, 'D', 100):DOWN=[-26.7520071875]
('N', 1, 1, 'D', 0):NONE=[0]
('N', 1, 1, 'D', 25):DOWN=[-20.4633294921875]
('N', 1, 1, 'D', 50):DOWN=[-26.149114335937504]
('N', 1, 1, 'D', 75):CRAFT=[-26.61993828125]
('N', 1, 1, 'D', 100):CRAFT=[-26.63193125]
('S', 1, 1, 'D', 0):NONE=[0]
('S', 1, 1, 'D', 25):UP=[-20.4633294921875]
('S', 1, 1, 'D', 50):UP=[-26.149114335937504]
('S', 1, 1, 'D', 75):GATHER=[-26.562500000000004]
('S', 1, 1, 'D', 100):GATHER=[-26.562500000000004]
('W', 1, 1, 'D', 0):NONE=[0]
('W', 1, 1, 'D', 25):SHOOT=[-12.392367187500003]
('W', 1, 1, 'D', 50):RIGHT=[-26.376836718750003]
('W', 1, 1, 'D', 75):SHOOT=[-26.554226562500002]
('W', 1, 1, 'D', 100):SHOOT=[-26.5625]
('E', 1, 1, 'D', 0):NONE=[0]
('E', 1, 1, 'D', 25):SHOOT=[24.5236]
('E', 1, 1, 'D', 50):HIT=[-13.886950000000002]
('E', 1, 1, 'D', 75):HIT=[-25.136516250000007]
('E', 1, 1, 'D', 100):HIT=[-27.232442500000005]
('C', 1, 1, 'R', 0):NONE=[0]
('C', 1, 1, 'R', 25):SHOOT=[-32.8616826171875]
('C', 1, 1, 'R', 50):HIT=[-45.9363544921875]
('C', 1, 1, 'R', 75):LEFT=[-46.999821289062496]
('C', 1, 1, 'R', 100):DOWN=[-47.00958203125]
('N', 1, 1, 'R', 0):NONE=[0]
('N', 1, 1, 'R', 25):DOWN=[-23.167154785156253]
('N', 1, 1, 'R', 50):CRAFT=[-26.522052734375]
('N', 1, 1, 'R', 75):CRAFT=[-26.640388671875]
('N', 1, 1, 'R', 100):CRAFT=[-26.651421875]
('S', 1, 1, 'R', 0):NONE=[0]
('S', 1, 1, 'R', 25):UP=[-23.167154785156253]
('S', 1, 1, 'R', 50):GATHER=[-26.510744140625]
('S', 1, 1, 'R', 75):GATHER=[-26.5625]
('S', 1, 1, 'R', 100):GATHER=[-26.5625]
('W', 1, 1, 'R', 0):NONE=[0]
('W', 1, 1, 'R', 25):SHOOT=[-12.402333984375]
('W', 1, 1, 'R', 50):SHOOT=[-26.539375]
('W', 1, 1, 'R', 75):SHOOT=[-26.556962890625]
('W', 1, 1, 'R', 100):SHOOT=[-26.5625]
('E', 1, 1, 'R', 0):NONE=[0]
('E', 1, 1, 'R', 25):SHOOT=[-19.7225]
('E', 1, 1, 'R', 50):HIT=[-42.5919375]
('E', 1, 1, 'R', 75):HIT=[-48.691390625000004]
('E', 1, 1, 'R', 100):LEFT=[-49.20016015625]
('C', 1, 2, 'D', 0):NONE=[0]
('C', 1, 2, 'D', 25):SHOOT=[4.3809394531249986]
('C', 1, 2, 'D', 50):HIT=[-20.739153046875003]
('C', 1, 2, 'D', 75):LEFT=[-26.686210000000006]
('C', 1, 2, 'D', 100):DOWN=[-26.7520071875]
('N', 1, 2, 'D', 0):NONE=[0]
('N', 1, 2, 'D', 25):DOWN=[-19.980580664062504]
('N', 1, 2, 'D', 50):DOWN=[-26.149114335937504]
('N', 1, 2, 'D', 75):CRAFT=[-26.61993828125]
('N', 1, 2, 'D', 100):CRAFT=[-26.63193125]
('S', 1, 2, 'D', 0):NONE=[0]
('S', 1, 2, 'D', 25):UP=[-19.980580664062504]
('S', 1, 2, 'D', 50):UP=[-26.149114335937504]
('S', 1, 2, 'D', 75):GATHER=[-26.562500000000004]
('S', 1, 2, 'D', 100):GATHER=[-26.562500000000004]
('W', 1, 2, 'D', 0):NONE=[0]
('W', 1, 2, 'D', 25):SHOOT=[-9.781904296875004]
('W', 1, 2, 'D', 50):SHOOT=[-25.657689453125005]
('W', 1, 2, 'D', 75):SHOOT=[-26.553142578125005]
('W', 1, 2, 'D', 100):SHOOT=[-26.562138671875]
('E', 1, 2, 'D', 0):NONE=[0]
('E', 1, 2, 'D', 25):SHOOT=[25.392715625]
('E', 1, 2, 'D', 50):HIT=[-13.886950000000002]
('E', 1, 2, 'D', 75):HIT=[-25.094124687500006]
('E', 1, 2, 'D', 100):HIT=[-27.232442500000005]
('C', 1, 2, 'R', 0):NONE=[0]
('C', 1, 2, 'R', 25):SHOOT=[-32.1004521484375]
('C', 1, 2, 'R', 50):HIT=[-45.9363544921875]
('C', 1, 2, 'R', 75):LEFT=[-46.99971875]
('C', 1, 2, 'R', 100):DOWN=[-47.00958203125]
('N', 1, 2, 'R', 0):NONE=[0]
('N', 1, 2, 'R', 25):DOWN=[-22.80267919921875]
('N', 1, 2, 'R', 50):CRAFT=[-26.522052734375]
('N', 1, 2, 'R', 75):CRAFT=[-26.640388671875]
('N', 1, 2, 'R', 100):CRAFT=[-26.651421875]
('S', 1, 2, 'R', 0):NONE=[0]
('S', 1, 2, 'R', 25):UP=[-22.80267919921875]
('S', 1, 2, 'R', 50):GATHER=[-26.510744140625]
('S', 1, 2, 'R', 75):GATHER=[-26.5625]
('S', 1, 2, 'R', 100):GATHER=[-26.5625]
('W', 1, 2, 'R', 0):NONE=[0]
('W', 1, 2, 'R', 25):SHOOT=[-9.7822998046875]
('W', 1, 2, 'R', 50):SHOOT=[-25.6660302734375]
('W', 1, 2, 'R', 75):SHOOT=[-26.556010742187503]
('W', 1, 2, 'R', 100):SHOOT=[-26.5621826171875]
('E', 1, 2, 'R', 0):NONE=[0]
('E', 1, 2, 'R', 25):SHOOT=[-19.4602734375]
('E', 1, 2, 'R', 50):HIT=[-42.5919375]
('E', 1, 2, 'R', 75):HIT=[-48.68441796875]
('E', 1, 2, 'R', 100):LEFT=[-49.20016015625]
('C', 1, 3, 'D', 0):NONE=[0]
('C', 1, 3, 'D', 25):SHOOT=[4.648681640624998]
('C', 1, 3, 'D', 50):HIT=[-20.739153046875003]
('C', 1, 3, 'D', 75):LEFT=[-26.6770625390625]
('C', 1, 3, 'D', 100):DOWN=[-26.7520071875]
('N', 1, 3, 'D', 0):NONE=[0]
('N', 1, 3, 'D', 25):DOWN=[-19.9374884375]
('N', 1, 3, 'D', 50):DOWN=[-26.149114335937504]
('N', 1, 3, 'D', 75):CRAFT=[-26.61993828125]
('N', 1, 3, 'D', 100):CRAFT=[-26.63193125]
('S', 1, 3, 'D', 0):NONE=[0]
('S', 1, 3, 'D', 25):UP=[-19.9374884375]
('S', 1, 3, 'D', 50):UP=[-26.149114335937504]
('S', 1, 3, 'D', 75):GATHER=[-26.562500000000004]
('S', 1, 3, 'D', 100):GATHER=[-26.562500000000004]
('W', 1, 3, 'D', 0):NONE=[0]
('W', 1, 3, 'D', 25):SHOOT=[-9.301757812500002]
('W', 1, 3, 'D', 50):SHOOT=[-25.358076171875002]
('W', 1, 3, 'D', 75):SHOOT=[-26.506621093750006]
('W', 1, 3, 'D', 100):SHOOT=[-26.562138671875]
('E', 1, 3, 'D', 0):NONE=[0]
('E', 1, 3, 'D', 25):SHOOT=[25.41110703125]
('E', 1, 3, 'D', 50):HIT=[-13.886950000000002]
('E', 1, 3, 'D', 75):HIT=[-25.093423593750007]
('E', 1, 3, 'D', 100):HIT=[-27.232442500000005]
('C', 1, 3, 'R', 0):NONE=[0]
('C', 1, 3, 'R', 25):SHOOT=[-32.0540654296875]
('C', 1, 3, 'R', 50):HIT=[-45.9363544921875]
('C', 1, 3, 'R', 75):LEFT=[-46.994945800781245]
('C', 1, 3, 'R', 100):DOWN=[-47.00958203125]
('N', 1, 3, 'R', 0):NONE=[0]
('N', 1, 3, 'R', 25):DOWN=[-22.772595312500002]
('N', 1, 3, 'R', 50):CRAFT=[-26.522052734375]
('N', 1, 3, 'R', 75):CRAFT=[-26.640388671875]
('N', 1, 3, 'R', 100):CRAFT=[-26.651421875]
('S', 1, 3, 'R', 0):NONE=[0]
('S', 1, 3, 'R', 25):UP=[-22.772595312500002]
('S', 1, 3, 'R', 50):GATHER=[-26.510744140625]
('S', 1, 3, 'R', 75):GATHER=[-26.5625]
('S', 1, 3, 'R', 100):GATHER=[-26.5625]
('W', 1, 3, 'R', 0):NONE=[0]
('W', 1, 3, 'R', 25):SHOOT=[-9.3017578125]
('W', 1, 3, 'R', 50):SHOOT=[-25.3584716796875]
('W', 1, 3, 'R', 75):SHOOT=[-26.506884765625003]
('W', 1, 3, 'R', 100):SHOOT=[-26.5621826171875]
